temperature;humidity;time;date
20.3;38.0;12.30:40;27.11.2021
20.2;37.8;12.30:50;27.11.2021
20.2;37.8;12.31:00;27.11.2021
20.2;37.8;12.31:11;27.11.2021
20.3;37.9;12.31:21;27.11.2021
20.3;37.9;12.31:31;27.11.2021
20.3;37.9;12.31:41;27.11.2021
20.2;37.8;12.31:52;27.11.2021
20.2;37.8;12.32:02;27.11.2021
20.2;37.8;12.32:12;27.11.2021
20.2;37.8;12.32:23;27.11.2021
20.2;37.8;12.32:33;27.11.2021
20.2;37.8;12.32:43;27.11.2021
20.2;37.7;12.32:53;27.11.2021
20.2;37.7;12.33:04;27.11.2021
20.2;37.8;12.33:16;27.11.2021
20.2;37.8;12.33:26;27.11.2021
20.2;37.8;12.33:37;27.11.2021
20.2;37.8;12.33:47;27.11.2021
20.2;37.7;12.33:57;27.11.2021
20.2;37.7;12.34:07;27.11.2021
20.2;37.7;12.34:18;27.11.2021
20.3;37.8;12.34:30;27.11.2021
20.2;37.8;12.34:41;27.11.2021
20.2;37.8;12.34:51;27.11.2021
20.2;37.7;12.35:03;27.11.2021
20.2;37.7;12.35:14;27.11.2021
20.2;37.7;12.35:24;27.11.2021
20.2;37.8;12.35:34;27.11.2021
20.3;37.8;12.35:47;27.11.2021
20.2;37.8;12.35:57;27.11.2021
20.3;37.9;12.36:07;27.11.2021
20.2;37.8;12.36:17;27.11.2021
20.2;37.8;12.36:28;27.11.2021
20.2;37.8;12.36:38;27.11.2021
20.2;37.7;12.36:48;27.11.2021
20.2;37.7;12.36:59;27.11.2021
20.2;37.7;12.37:09;27.11.2021
20.2;37.7;12.37:24;27.11.2021
20.2;37.7;12.37:34;27.11.2021
20.2;37.7;12.37:44;27.11.2021
20.2;37.7;12.37:54;27.11.2021
20.2;37.7;12.38:05;27.11.2021
20.2;37.8;12.38:15;27.11.2021
20.2;37.8;12.38:25;27.11.2021
20.3;37.8;12.38:35;27.11.2021
20.3;37.8;12.38:46;27.11.2021
20.2;37.7;12.38:56;27.11.2021
20.2;37.7;12.39:06;27.11.2021
20.2;37.7;12.39:17;27.11.2021
20.2;37.8;12.39:27;27.11.2021
20.2;37.8;12.39:37;27.11.2021
20.2;37.8;12.39:47;27.11.2021
20.2;37.8;12.39:58;27.11.2021
20.2;37.7;12.40:08;27.11.2021
20.2;37.8;12.40:18;27.11.2021
20.2;37.8;12.40:28;27.11.2021
20.2;37.8;12.40:39;27.11.2021
20.2;37.8;12.40:49;27.11.2021
20.2;37.8;12.40:59;27.11.2021
20.2;37.8;12.41:09;27.11.2021
20.2;37.8;12.41:20;27.11.2021
20.2;37.8;12.41:30;27.11.2021
20.3;37.8;12.41:40;27.11.2021
20.2;37.8;12.41:53;27.11.2021
20.2;37.8;12.42:03;27.11.2021
20.2;37.7;12.42:13;27.11.2021
20.3;37.8;12.42:24;27.11.2021
20.2;37.7;12.42:34;27.11.2021
20.2;37.7;12.42:44;27.11.2021
20.2;37.7;12.42:54;27.11.2021
20.2;37.7;12.43:05;27.11.2021
20.2;37.8;12.43:15;27.11.2021
20.3;37.8;12.43:25;27.11.2021
20.2;37.8;12.43:35;27.11.2021
20.3;37.8;12.43:46;27.11.2021
20.3;37.8;12.43:56;27.11.2021
20.2;37.7;12.44:06;27.11.2021
20.2;37.7;12.44:17;27.11.2021
20.2;37.7;12.44:27;27.11.2021
20.2;37.7;12.44:37;27.11.2021
20.2;37.7;12.44:47;27.11.2021
20.3;37.8;12.44:58;27.11.2021
20.2;37.7;12.45:08;27.11.2021
20.2;37.7;12.45:18;27.11.2021
20.3;37.7;12.45:28;27.11.2021
20.3;37.7;12.45:39;27.11.2021
20.2;37.7;12.45:49;27.11.2021
20.2;37.7;12.45:59;27.11.2021
20.2;37.7;12.46:09;27.11.2021
20.2;37.7;12.46:20;27.11.2021
20.2;37.7;12.46:30;27.11.2021
20.2;37.7;12.46:43;27.11.2021
20.3;37.7;12.46:53;27.11.2021
20.2;37.6;12.47:03;27.11.2021
20.2;37.7;12.47:13;27.11.2021
20.2;37.7;12.47:24;27.11.2021
20.3;37.7;12.47:34;27.11.2021
20.2;37.7;12.47:44;27.11.2021
20.3;37.7;12.47:54;27.11.2021
20.3;37.7;12.48:05;27.11.2021
20.2;37.7;12.48:15;27.11.2021
20.2;37.6;12.48:25;27.11.2021
20.2;37.6;12.48:35;27.11.2021
20.2;37.6;12.48:46;27.11.2021
20.2;37.6;12.48:56;27.11.2021
20.2;37.5;12.49:06;27.11.2021
20.2;37.6;12.49:17;27.11.2021
20.2;37.6;12.49:27;27.11.2021
20.2;37.6;12.49:37;27.11.2021
20.2;37.6;12.49:47;27.11.2021
20.3;37.7;12.49:58;27.11.2021
20.2;37.6;12.50:08;27.11.2021
20.2;37.5;12.50:18;27.11.2021
20.3;37.6;12.50:31;27.11.2021
20.2;37.5;12.50:41;27.11.2021
20.2;37.6;12.50:51;27.11.2021
20.2;37.5;12.51:01;27.11.2021
20.3;37.6;12.51:12;27.11.2021
20.2;37.5;12.51:22;27.11.2021
20.3;37.7;12.51:32;27.11.2021
20.2;37.5;12.51:43;27.11.2021
20.3;37.6;12.51:53;27.11.2021
20.2;37.5;12.52:03;27.11.2021
20.2;37.5;12.52:13;27.11.2021
20.2;37.5;12.52:24;27.11.2021
20.2;37.5;12.52:34;27.11.2021
20.2;37.5;12.52:44;27.11.2021
20.2;37.5;12.52:54;27.11.2021
20.2;37.5;12.53:05;27.11.2021
20.2;37.5;12.53:15;27.11.2021
20.2;37.7;12.53:25;27.11.2021
20.3;37.8;12.53:38;27.11.2021
20.3;37.7;12.53:48;27.11.2021
20.2;37.6;12.53:58;27.11.2021
20.2;37.6;12.54:09;27.11.2021
20.2;37.6;12.54:19;27.11.2021
20.3;37.7;12.54:29;27.11.2021
20.3;37.7;12.54:39;27.11.2021
20.3;37.7;12.54:50;27.11.2021
20.3;37.6;12.55:00;27.11.2021
20.3;37.5;12.55:10;27.11.2021
20.3;37.5;12.55:20;27.11.2021
20.3;37.5;12.55:31;27.11.2021
20.2;37.4;12.55:41;27.11.2021
20.3;37.5;12.55:51;27.11.2021
20.3;37.5;12.56:02;27.11.2021
20.2;37.4;12.56:12;27.11.2021
20.3;37.5;12.56:22;27.11.2021
20.2;37.4;12.56:35;27.11.2021
20.2;37.5;12.56:47;27.11.2021
20.2;37.4;12.56:57;27.11.2021
20.2;37.4;12.57:08;27.11.2021
20.3;37.5;12.57:18;27.11.2021
20.3;37.5;12.57:28;27.11.2021
20.3;37.5;12.57:38;27.11.2021
20.3;37.5;12.57:49;27.11.2021
20.2;37.4;12.58:01;27.11.2021
20.3;37.5;12.58:12;27.11.2021
20.3;37.5;12.58:22;27.11.2021
20.3;37.5;12.58:32;27.11.2021
20.2;37.4;12.58:42;27.11.2021
20.2;37.4;12.58:53;27.11.2021
20.2;37.4;12.59:03;27.11.2021
20.2;37.4;12.59:13;27.11.2021
20.2;37.4;12.59:23;27.11.2021
20.2;37.3;12.59:34;27.11.2021
20.2;37.4;12.59:44;27.11.2021
20.2;37.4;12.59:54;27.11.2021
20.2;37.4;13.00:04;27.11.2021
20.2;37.4;13.00:15;27.11.2021
20.2;37.3;13.00:25;27.11.2021
20.2;37.4;13.00:35;27.11.2021
20.2;37.4;13.00:46;27.11.2021
20.2;37.3;13.00:58;27.11.2021
20.2;37.3;13.01:08;27.11.2021
20.3;37.3;13.01:21;27.11.2021
20.2;37.3;13.01:31;27.11.2021
20.2;37.3;13.01:41;27.11.2021
20.2;37.3;13.01:52;27.11.2021
20.2;37.3;13.02:02;27.11.2021
20.2;37.2;13.02:12;27.11.2021
20.2;37.2;13.02:22;27.11.2021
20.2;37.2;13.02:33;27.11.2021
20.2;37.2;13.02:43;27.11.2021
20.2;37.2;13.02:53;27.11.2021
20.2;37.3;13.03:06;27.11.2021
20.2;37.3;13.03:16;27.11.2021
20.2;37.2;13.03:26;27.11.2021
20.2;37.2;13.03:37;27.11.2021
20.2;37.2;13.03:47;27.11.2021
20.2;37.2;13.03:59;27.11.2021
20.2;37.2;13.04:10;27.11.2021
20.2;37.2;13.04:20;27.11.2021
20.2;37.2;13.04:30;27.11.2021
20.2;37.2;13.04:40;27.11.2021
20.2;37.2;13.04:51;27.11.2021
20.2;37.3;13.05:01;27.11.2021
20.2;37.2;13.05:11;27.11.2021
20.2;37.2;13.05:22;27.11.2021
20.2;37.2;13.05:32;27.11.2021
20.2;37.2;13.05:42;27.11.2021
20.2;37.1;13.05:52;27.11.2021
20.2;37.0;13.06:03;27.11.2021
20.2;37.1;13.06:13;27.11.2021
20.2;37.1;13.06:23;27.11.2021
20.2;37.1;13.06:33;27.11.2021
20.2;37.1;13.06:46;27.11.2021
20.2;37.1;13.06:56;27.11.2021
20.2;37.1;13.07:09;27.11.2021
20.2;37.1;13.07:19;27.11.2021
20.2;37.1;13.07:29;27.11.2021
20.2;37.1;13.07:42;27.11.2021
20.2;37.1;13.07:52;27.11.2021
20.2;37.0;13.08:05;27.11.2021
20.2;37.0;13.08:15;27.11.2021
20.2;37.0;13.08:25;27.11.2021
20.2;37.1;13.08:35;27.11.2021
20.2;37.0;13.08:46;27.11.2021
20.2;37.0;13.08:56;27.11.2021
20.2;37.0;13.09:06;27.11.2021
20.2;37.0;13.09:16;27.11.2021
20.2;37.0;13.09:27;27.11.2021
20.2;37.0;13.09:37;27.11.2021
20.2;37.0;13.09:47;27.11.2021
20.2;37.0;13.10:00;27.11.2021
20.2;37.1;13.10:10;27.11.2021
20.2;37.0;13.10:20;27.11.2021
20.2;37.0;13.10:35;27.11.2021
20.2;37.0;13.10:45;27.11.2021
20.3;37.1;13.10:56;27.11.2021
20.2;37.0;13.11:08;27.11.2021
20.2;37.0;13.11:18;27.11.2021
20.2;37.0;13.11:29;27.11.2021
20.2;37.0;13.11:39;27.11.2021
20.2;37.0;13.11:49;27.11.2021
20.2;37.0;13.12:00;27.11.2021
20.2;36.9;13.12:12;27.11.2021
20.2;36.9;13.12:22;27.11.2021
20.2;37.0;13.12:33;27.11.2021
20.2;37.0;13.12:43;27.11.2021
20.2;37.0;13.12:53;27.11.2021
20.2;37.0;13.13:06;27.11.2021
20.2;37.0;13.13:16;27.11.2021
20.2;36.9;13.13:26;27.11.2021
20.2;36.9;13.13:36;27.11.2021
20.2;36.9;13.13:47;27.11.2021
20.2;36.9;13.13:57;27.11.2021
20.2;37.0;13.14:07;27.11.2021
20.2;36.9;13.14:17;27.11.2021
20.2;36.9;13.14:28;27.11.2021
20.3;37.0;13.14:38;27.11.2021
20.2;36.9;13.14:48;27.11.2021
20.2;36.8;13.14:59;27.11.2021
20.2;36.8;13.15:09;27.11.2021
20.2;36.9;13.15:19;27.11.2021
20.2;36.8;13.15:29;27.11.2021
20.2;36.8;13.15:40;27.11.2021
20.2;36.9;13.15:50;27.11.2021
20.2;37.0;13.16:00;27.11.2021
20.2;37.0;13.16:10;27.11.2021
20.2;37.0;13.16:21;27.11.2021
20.2;37.1;13.16:31;27.11.2021
20.2;37.2;13.16:41;27.11.2021
20.2;37.2;13.16:51;27.11.2021
20.2;37.3;13.17:02;27.11.2021
20.3;37.3;13.17:12;27.11.2021
20.2;37.3;13.17:22;27.11.2021
20.3;37.5;13.17:33;27.11.2021
20.3;37.5;13.17:43;27.11.2021
20.2;37.4;13.17:53;27.11.2021
20.3;37.5;13.18:03;27.11.2021
20.3;37.6;13.18:14;27.11.2021
20.3;37.6;13.18:24;27.11.2021
20.3;37.6;13.18:34;27.11.2021
20.3;37.6;13.18:44;27.11.2021
20.3;37.6;13.18:55;27.11.2021
20.3;37.6;13.19:05;27.11.2021
20.3;37.6;13.19:15;27.11.2021
20.3;37.6;13.19:26;27.11.2021
20.3;37.6;13.19:36;27.11.2021
20.3;37.6;13.19:46;27.11.2021
20.3;37.7;13.19:56;27.11.2021
20.3;37.7;13.20:07;27.11.2021
20.3;37.7;13.20:17;27.11.2021
20.3;37.7;13.20:27;27.11.2021
20.3;37.7;13.20:37;27.11.2021
20.3;37.8;13.20:48;27.11.2021
20.3;37.8;13.20:58;27.11.2021
20.3;37.8;13.21:08;27.11.2021
20.3;37.8;13.21:18;27.11.2021
20.3;37.8;13.21:29;27.11.2021
20.3;37.8;13.21:39;27.11.2021
20.3;37.7;13.21:49;27.11.2021
20.3;37.9;13.22:02;27.11.2021
20.4;37.9;13.22:12;27.11.2021
20.3;37.9;13.22:22;27.11.2021
20.3;37.9;13.22:35;27.11.2021
20.3;37.9;13.22:45;27.11.2021
20.3;37.9;13.22:55;27.11.2021
20.3;37.9;13.23:06;27.11.2021
20.4;38.0;13.23:16;27.11.2021
20.3;37.9;13.23:26;27.11.2021
20.3;38.0;13.23:36;27.11.2021
20.3;38.0;13.23:47;27.11.2021
20.3;38.0;13.23:57;27.11.2021
20.3;38.1;13.24:07;27.11.2021
20.3;38.1;13.24:18;27.11.2021
20.3;38.2;13.24:28;27.11.2021
20.4;38.3;13.24:40;27.11.2021
20.3;38.3;13.24:51;27.11.2021
20.4;38.4;13.25:01;27.11.2021
20.4;38.4;13.25:11;27.11.2021
20.4;38.4;13.25:21;27.11.2021
20.4;38.4;13.25:32;27.11.2021
20.3;38.4;13.25:42;27.11.2021
20.4;38.5;13.25:52;27.11.2021
20.4;38.5;13.26:02;27.11.2021
20.4;38.5;13.26:13;27.11.2021
20.4;38.5;13.26:23;27.11.2021
20.4;38.5;13.26:33;27.11.2021
20.4;38.5;13.26:44;27.11.2021
20.4;38.5;13.26:54;27.11.2021
20.4;38.5;13.27:04;27.11.2021
20.4;38.5;13.27:14;27.11.2021
20.4;38.5;13.27:25;27.11.2021
20.4;38.5;13.27:35;27.11.2021
20.4;38.6;13.27:45;27.11.2021
20.4;38.6;13.27:55;27.11.2021
20.4;38.6;13.28:06;27.11.2021
20.4;38.6;13.28:16;27.11.2021
20.4;38.6;13.28:26;27.11.2021
20.4;38.7;13.28:36;27.11.2021
20.4;38.7;13.28:47;27.11.2021
20.4;38.7;13.28:57;27.11.2021
20.4;38.7;13.29:07;27.11.2021
20.4;38.7;13.29:18;27.11.2021
20.4;38.8;13.29:28;27.11.2021
20.4;38.9;13.29:38;27.11.2021
20.4;38.8;13.29:48;27.11.2021
20.4;38.8;13.29:59;27.11.2021
20.4;38.9;13.30:09;27.11.2021
20.4;38.9;13.30:19;27.11.2021
20.4;38.9;13.30:29;27.11.2021
20.4;38.9;13.30:40;27.11.2021
20.4;38.9;13.30:50;27.11.2021
20.4;39.0;13.31:00;27.11.2021
20.5;39.1;13.31:10;27.11.2021
20.5;39.1;13.31:21;27.11.2021
20.5;39.1;13.31:31;27.11.2021
20.5;39.1;13.31:41;27.11.2021
20.5;39.2;13.31:52;27.11.2021
20.5;39.2;13.32:02;27.11.2021
20.5;39.2;13.32:12;27.11.2021
20.5;39.2;13.32:25;27.11.2021
20.5;39.2;13.32:35;27.11.2021
20.5;39.2;13.32:45;27.11.2021
20.5;39.3;13.32:55;27.11.2021
20.5;39.3;13.33:06;27.11.2021
20.5;39.3;13.33:16;27.11.2021
20.5;39.4;13.33:26;27.11.2021
20.5;39.4;13.33:36;27.11.2021
20.5;39.4;13.33:47;27.11.2021
20.5;39.4;13.33:57;27.11.2021
20.5;39.3;13.34:07;27.11.2021
20.5;39.4;13.34:18;27.11.2021
20.5;39.4;13.34:28;27.11.2021
20.5;39.4;13.34:38;27.11.2021
20.5;39.5;13.34:48;27.11.2021
20.5;39.5;13.34:59;27.11.2021
20.5;39.5;13.35:09;27.11.2021
20.5;39.5;13.35:19;27.11.2021
20.5;39.5;13.35:29;27.11.2021
20.5;39.6;13.35:40;27.11.2021
20.5;39.6;13.35:50;27.11.2021
20.5;39.6;13.36:00;27.11.2021
20.5;39.6;13.36:10;27.11.2021
20.5;39.6;13.36:21;27.11.2021
20.6;39.7;13.36:31;27.11.2021
20.5;39.6;13.36:41;27.11.2021
20.5;39.6;13.36:52;27.11.2021
20.5;39.6;13.37:04;27.11.2021
20.5;39.6;13.37:14;27.11.2021
20.5;39.7;13.37:25;27.11.2021
20.5;39.7;13.37:35;27.11.2021
20.5;39.7;13.37:45;27.11.2021
20.6;39.8;13.37:55;27.11.2021
20.5;39.7;13.38:06;27.11.2021
20.6;39.8;13.38:16;27.11.2021
20.5;39.7;13.38:26;27.11.2021
20.6;39.8;13.38:36;27.11.2021
20.6;39.8;13.38:47;27.11.2021
20.6;39.8;13.38:57;27.11.2021
20.6;39.8;13.39:07;27.11.2021
20.6;39.9;13.39:18;27.11.2021
20.5;39.8;13.39:28;27.11.2021
20.6;39.9;13.39:38;27.11.2021
20.5;39.8;13.39:48;27.11.2021
20.6;39.9;13.39:59;27.11.2021
20.6;39.9;13.40:09;27.11.2021
20.6;39.9;13.40:19;27.11.2021
20.6;39.9;13.40:29;27.11.2021
20.6;39.9;13.40:40;27.11.2021
20.6;40.0;13.40:50;27.11.2021
20.6;40.0;13.41:00;27.11.2021
20.6;40.0;13.41:10;27.11.2021
20.6;40.0;13.41:21;27.11.2021
20.6;40.0;13.41:31;27.11.2021
20.5;40.0;13.41:41;27.11.2021
20.6;40.0;13.41:52;27.11.2021
20.6;40.1;13.42:04;27.11.2021
20.5;40.0;13.42:14;27.11.2021
20.6;40.1;13.42:25;27.11.2021
20.6;40.1;13.42:37;27.11.2021
20.5;40.1;13.42:47;27.11.2021
20.6;40.1;13.42:58;27.11.2021
20.5;40.1;13.43:08;27.11.2021
20.6;40.2;13.43:18;27.11.2021
20.6;40.2;13.43:28;27.11.2021
20.6;40.2;13.43:39;27.11.2021
20.6;40.2;13.43:49;27.11.2021
20.6;40.3;13.43:59;27.11.2021
20.6;40.3;13.44:10;27.11.2021
20.6;40.2;13.44:20;27.11.2021
20.6;40.2;13.44:30;27.11.2021
20.6;40.2;13.44:40;27.11.2021
20.6;40.3;13.44:51;27.11.2021
20.6;40.2;13.45:01;27.11.2021
20.6;40.2;13.45:11;27.11.2021
20.6;40.2;13.45:21;27.11.2021
20.6;40.2;13.45:32;27.11.2021
20.6;39.9;13.45:42;27.11.2021
20.6;39.7;13.45:52;27.11.2021
20.6;39.5;13.46:02;27.11.2021
20.6;39.5;13.46:13;27.11.2021
20.6;39.4;13.46:23;27.11.2021
20.6;39.4;13.46:33;27.11.2021
20.6;39.4;13.46:44;27.11.2021
20.5;39.4;13.46:54;27.11.2021
20.6;39.4;13.47:04;27.11.2021
20.5;39.3;13.47:14;27.11.2021
20.6;39.4;13.47:25;27.11.2021
20.6;39.3;13.47:35;27.11.2021
20.6;39.3;13.47:45;27.11.2021
20.6;39.3;13.47:55;27.11.2021
20.6;39.3;13.48:06;27.11.2021
20.6;39.3;13.48:16;27.11.2021
20.5;39.2;13.48:26;27.11.2021
20.5;39.2;13.48:36;27.11.2021
20.6;39.3;13.48:47;27.11.2021
20.6;39.4;13.48:57;27.11.2021
20.5;39.3;13.49:07;27.11.2021
20.6;39.3;13.49:18;27.11.2021
20.6;39.1;13.49:28;27.11.2021
20.6;39.0;13.49:38;27.11.2021
20.6;39.0;13.49:48;27.11.2021
20.6;39.0;13.50:01;27.11.2021
20.6;39.0;13.50:11;27.11.2021
20.6;39.0;13.50:21;27.11.2021
20.6;39.0;13.50:32;27.11.2021
20.6;39.1;13.50:42;27.11.2021
20.6;39.0;13.50:54;27.11.2021
20.6;39.0;13.51:05;27.11.2021
20.5;38.8;13.51:15;27.11.2021
20.6;38.8;13.51:25;27.11.2021
20.6;38.8;13.51:36;27.11.2021
20.6;38.9;13.51:46;27.11.2021
20.6;38.9;13.51:56;27.11.2021
20.6;38.9;13.52:06;27.11.2021
20.6;38.9;13.52:17;27.11.2021
20.5;38.9;13.52:27;27.11.2021
20.6;39.0;13.52:37;27.11.2021
20.6;38.9;13.52:47;27.11.2021
20.6;38.9;13.52:58;27.11.2021
20.6;38.9;13.53:08;27.11.2021
20.6;38.9;13.53:18;27.11.2021
20.5;38.9;13.53:28;27.11.2021
20.6;39.0;13.53:39;27.11.2021
20.6;39.0;13.53:49;27.11.2021
20.6;38.9;13.53:59;27.11.2021
20.6;39.2;13.54:12;27.11.2021
20.5;39.2;13.54:22;27.11.2021
20.6;39.3;13.54:32;27.11.2021
20.6;39.1;13.54:47;27.11.2021
20.5;39.0;13.54:57;27.11.2021
20.6;39.0;13.55:08;27.11.2021
20.6;38.9;13.55:18;27.11.2021
20.6;38.8;13.55:28;27.11.2021
20.6;38.8;13.55:38;27.11.2021
20.6;38.9;13.55:49;27.11.2021
20.6;38.9;13.55:59;27.11.2021
20.6;38.9;13.56:09;27.11.2021
20.6;38.8;13.56:20;27.11.2021
20.6;38.8;13.56:30;27.11.2021
20.6;38.8;13.56:40;27.11.2021
20.6;38.7;13.56:50;27.11.2021
20.6;38.7;13.57:01;27.11.2021
20.6;38.7;13.57:11;27.11.2021
20.5;38.7;13.57:23;27.11.2021
20.5;38.7;13.57:34;27.11.2021
20.6;38.7;13.57:44;27.11.2021
20.6;38.6;13.57:54;27.11.2021
20.5;38.6;13.58:04;27.11.2021
20.6;38.6;13.58:15;27.11.2021
20.5;38.6;13.58:25;27.11.2021
20.5;38.6;13.58:35;27.11.2021
20.6;38.6;13.58:46;27.11.2021
20.6;38.6;13.58:56;27.11.2021
20.6;38.6;13.59:06;27.11.2021
20.5;38.5;13.59:16;27.11.2021
20.6;38.6;13.59:27;27.11.2021
20.5;38.6;13.59:37;27.11.2021
20.5;38.6;13.59:47;27.11.2021
20.5;38.6;13.59:57;27.11.2021
20.5;38.5;14.00:08;27.11.2021
20.5;38.6;14.00:18;27.11.2021
20.5;38.6;14.00:28;27.11.2021
20.5;38.5;14.00:38;27.11.2021
20.5;38.5;14.00:49;27.11.2021
20.5;38.5;14.00:59;27.11.2021
20.5;38.5;14.01:09;27.11.2021
20.5;38.5;14.01:22;27.11.2021
20.5;38.5;14.01:32;27.11.2021
20.5;38.5;14.01:42;27.11.2021
20.5;38.5;14.01:53;27.11.2021
20.5;38.6;14.02:03;27.11.2021
20.5;38.5;14.02:13;27.11.2021
20.5;38.5;14.02:23;27.11.2021
20.5;38.5;14.02:34;27.11.2021
20.5;38.4;14.02:44;27.11.2021
20.5;38.4;14.02:54;27.11.2021
20.5;38.5;14.03:04;27.11.2021
20.5;38.6;14.03:15;27.11.2021
20.5;38.5;14.03:25;27.11.2021
20.5;38.5;14.03:35;27.11.2021
20.5;38.5;14.03:46;27.11.2021
20.5;38.4;14.03:56;27.11.2021
20.5;38.3;14.04:06;27.11.2021
20.5;38.4;14.04:16;27.11.2021
20.5;38.3;14.04:27;27.11.2021
20.5;38.3;14.04:37;27.11.2021
20.5;38.3;14.04:47;27.11.2021
20.5;38.3;14.04:57;27.11.2021
20.5;38.4;14.05:08;27.11.2021
20.5;38.4;14.05:18;27.11.2021
20.5;38.4;14.05:28;27.11.2021
20.5;38.4;14.05:38;27.11.2021
20.5;38.4;14.05:49;27.11.2021
20.5;38.3;14.05:59;27.11.2021
20.5;38.3;14.06:09;27.11.2021
20.5;38.3;14.06:20;27.11.2021
20.5;38.3;14.06:30;27.11.2021
20.5;38.3;14.06:40;27.11.2021
20.5;38.3;14.06:50;27.11.2021
20.5;38.3;14.07:01;27.11.2021
20.5;38.3;14.07:11;27.11.2021
20.5;38.2;14.07:21;27.11.2021
20.5;38.1;14.07:31;27.11.2021
20.5;38.1;14.07:42;27.11.2021
20.5;38.1;14.07:52;27.11.2021
20.5;38.1;14.08:02;27.11.2021
20.5;38.1;14.08:12;27.11.2021
20.5;38.1;14.08:23;27.11.2021
20.5;38.1;14.08:33;27.11.2021
20.5;38.2;14.08:43;27.11.2021
20.5;38.2;14.08:54;27.11.2021
20.5;38.1;14.09:04;27.11.2021
20.5;38.2;14.09:14;27.11.2021
20.5;38.1;14.09:27;27.11.2021
20.5;38.1;14.09:37;27.11.2021
20.5;38.0;14.09:47;27.11.2021
20.5;38.0;14.09:57;27.11.2021
20.5;38.0;14.10:08;27.11.2021
20.5;38.1;14.10:18;27.11.2021
20.5;38.1;14.10:28;27.11.2021
20.5;38.1;14.10:38;27.11.2021
20.5;38.0;14.10:49;27.11.2021
20.5;38.1;14.10:59;27.11.2021
20.5;38.0;14.11:09;27.11.2021
20.5;38.1;14.11:22;27.11.2021
20.5;38.0;14.11:32;27.11.2021
20.5;38.1;14.11:42;27.11.2021
20.5;38.0;14.11:53;27.11.2021
20.5;38.0;14.12:03;27.11.2021
20.5;38.0;14.12:13;27.11.2021
20.5;38.1;14.12:23;27.11.2021
20.5;38.1;14.12:34;27.11.2021
20.5;38.1;14.12:44;27.11.2021
20.5;38.2;14.12:54;27.11.2021
20.5;38.1;14.13:04;27.11.2021
20.5;38.2;14.13:15;27.11.2021
20.5;38.2;14.13:25;27.11.2021
20.5;38.3;14.13:35;27.11.2021
20.5;38.2;14.13:46;27.11.2021
20.5;38.2;14.13:56;27.11.2021
20.5;38.3;14.14:06;27.11.2021
20.5;38.3;14.14:19;27.11.2021
20.5;38.3;14.14:29;27.11.2021
20.5;38.3;14.14:39;27.11.2021
20.5;38.3;14.14:49;27.11.2021
20.5;38.4;14.15:00;27.11.2021
20.5;38.4;14.15:10;27.11.2021
20.5;38.4;14.15:20;27.11.2021
20.5;38.4;14.15:30;27.11.2021
20.5;38.3;14.15:41;27.11.2021
20.5;38.4;14.15:51;27.11.2021
20.5;38.4;14.16:01;27.11.2021
20.5;38.4;14.16:12;27.11.2021
20.5;38.5;14.16:22;27.11.2021
20.5;38.4;14.16:32;27.11.2021
20.5;38.5;14.16:42;27.11.2021
20.5;38.5;14.16:53;27.11.2021
20.5;38.5;14.17:03;27.11.2021
20.5;38.5;14.17:13;27.11.2021
20.5;38.5;14.17:23;27.11.2021
20.5;38.5;14.17:34;27.11.2021
20.5;38.5;14.17:44;27.11.2021
20.5;38.5;14.17:54;27.11.2021
20.5;38.5;14.18:04;27.11.2021
20.5;38.5;14.18:15;27.11.2021
20.5;38.5;14.18:25;27.11.2021
20.5;38.5;14.18:35;27.11.2021
20.5;38.5;14.18:46;27.11.2021
20.5;38.5;14.18:56;27.11.2021
20.5;38.5;14.19:06;27.11.2021
20.5;38.5;14.19:16;27.11.2021
20.5;38.5;14.19:27;27.11.2021
20.5;38.5;14.19:37;27.11.2021
20.5;38.5;14.19:47;27.11.2021
20.6;38.6;14.19:57;27.11.2021
20.5;38.5;14.20:08;27.11.2021
20.5;38.5;14.20:18;27.11.2021
20.5;38.5;14.20:28;27.11.2021
20.5;38.5;14.20:38;27.11.2021
20.5;38.5;14.20:49;27.11.2021
20.5;38.5;14.20:59;27.11.2021
20.5;38.5;14.21:09;27.11.2021
20.5;38.5;14.21:20;27.11.2021
20.5;38.5;14.21:30;27.11.2021
20.5;38.5;14.21:40;27.11.2021
20.5;38.5;14.21:53;27.11.2021
20.5;38.6;14.22:03;27.11.2021
20.5;38.6;14.22:13;27.11.2021
20.5;38.6;14.22:23;27.11.2021
20.5;38.5;14.22:34;27.11.2021
20.5;38.6;14.22:44;27.11.2021
20.5;38.5;14.22:54;27.11.2021
20.5;38.6;14.23:04;27.11.2021
20.5;38.6;14.23:15;27.11.2021
20.5;38.6;14.23:25;27.11.2021
20.5;38.5;14.23:35;27.11.2021
20.5;38.6;14.23:46;27.11.2021
20.5;38.5;14.23:56;27.11.2021
20.5;38.5;14.24:06;27.11.2021
20.5;38.6;14.24:16;27.11.2021
20.5;38.6;14.24:27;27.11.2021
20.5;38.6;14.24:37;27.11.2021
20.5;38.6;14.24:47;27.11.2021
20.5;38.6;14.24:57;27.11.2021
20.5;38.6;14.25:10;27.11.2021
20.5;38.6;14.25:20;27.11.2021
20.5;38.6;14.25:30;27.11.2021
20.5;38.6;14.25:41;27.11.2021
20.5;38.6;14.25:51;27.11.2021
20.5;38.6;14.26:01;27.11.2021
20.5;38.6;14.26:12;27.11.2021
